repoLanguage,forkCount,stargazerCount,repoAge,state,deletions,additions,changedFiles,commentsTotalCount,commitsTotalCount,prExperience,isMember,authorComments,reviewersComments,reviewersTotalCount,bodyLength,prSize,reviewTime,purpose
TypeScript,216,520,1658.7880208333333,MERGED,130,210,13,2,5,140,False,2,0,0,488,340,140.5363888888889,Bug
TypeScript,2071,16638,1210.1029861111112,MERGED,0,3,1,0,2,69,True,0,0,0,2563,3,56.94722222222222,Bug
Vue,0,1,214.35350694444446,MERGED,24,95,4,1,3,27,False,0,1,1,4002,119,0.295,Feature
C++,2234,23693,2325.000520833333,MERGED,55,72,2,1,1,511,False,0,1,1,3377,127,63.56055555555555,Document
Rust,413,5117,432.72364583333336,CLOSED,7,11,6,4,1,0,False,2,2,1,4486,18,1.5261111111111112,Document
TypeScript,47,234,1012.812974537037,MERGED,77,1911,86,1,46,27,True,0,1,1,1219,1988,647.3569444444445,Document
F#,153,337,2883.8210300925925,MERGED,12,108,6,0,3,183,False,0,0,0,3869,120,156.46583333333334,Document
Erlang,2054,12122,3763.3728703703705,MERGED,39,111,13,0,4,42,False,0,0,0,745,150,73.77333333333333,Bug
C#,80,125,783.6991898148149,MERGED,105,96,27,0,2,57,False,0,0,0,644,201,67.3175,Document
C#,80,125,783.3917476851852,MERGED,1311,1898,12,2,15,147,True,2,0,0,750,3209,334.6744444444444,Document
Vue,0,1,213.09233796296294,MERGED,125,81,8,1,2,107,True,0,1,1,4383,206,0.105,Feature
C#,80,125,784.6020023148149,MERGED,43,52,3,0,2,150,True,0,0,0,568,95,0.505,Document
C#,80,125,786.5076851851851,MERGED,139,466,3,0,2,58,False,0,0,0,884,605,145.94861111111112,Document
TypeScript,3392,2334,935.2858101851853,MERGED,1,5,1,2,1,329,False,0,2,1,1023,6,66.94666666666667,Feature
C#,80,125,787.8030092592593,MERGED,61,74,6,0,7,185,True,0,0,0,1375,135,66.58222222222223,Document
Starlark,440,286,456.4059606481481,MERGED,1,1,1,2,1,0,False,2,0,0,1330,2,447.79,Bug
TypeScript,1297,21107,383.78959490740743,MERGED,220,190,5,1,1,765,True,0,1,1,2689,410,0.28194444444444444,Document
TypeScript,1297,21107,383.78116898148147,MERGED,377,51,9,1,1,764,True,0,1,1,2603,428,0.14055555555555554,Document
TypeScript,1297,21107,383.74357638888887,CLOSED,324,199,5,1,1,763,True,0,1,1,2873,523,1.0483333333333333,Document
C++,2234,23693,2321.8072453703703,MERGED,1,18,2,2,2,507,False,1,1,1,2875,19,42.58777777777778,Feature
Go,30,295,308.41980324074075,MERGED,27,359,9,9,4,92,True,2,7,1,3191,386,108.81083333333333,Document
C#,80,125,783.8390740740741,MERGED,2,93,9,0,1,0,False,0,0,0,1092,95,186.50277777777777,Feature
Go,2083,11768,1481.2480671296296,MERGED,0,7,2,0,1,845,True,0,0,0,2049,7,0.37972222222222224,Document
TypeScript,2071,16638,1207.0982060185186,MERGED,2,6,1,0,1,0,False,0,0,0,2283,8,3.745277777777778,Bug
TypeScript,4,33,730.2971643518518,MERGED,2,2,2,1,3,349,False,0,1,1,1022,4,0.12694444444444444,Bug
TypeScript,1297,21107,380.9065162037037,MERGED,38,19,1,2,30,0,False,1,1,1,2861,57,70.20777777777778,Document
TypeScript,1297,21107,382.6502893518518,CLOSED,77,130,8,10,9,3,False,3,7,5,4180,207,455.43333333333334,Document
TypeScript,3392,2334,934.9705787037037,MERGED,5,10,2,1,1,70,False,0,1,1,1079,15,0.2752777777777778,Feature
TypeScript,3392,2334,934.937974537037,MERGED,11,15,1,1,1,68,False,0,1,1,892,26,1.0244444444444445,Bug
TypeScript,41369,87411,2903.8619212962963,MERGED,3,18,1,0,5,378,True,0,0,0,2525,21,85.40833333333333,Document
TypeScript,4,33,729.3056597222222,MERGED,1,1,1,2,2,547,True,1,1,1,956,2,0.4127777777777778,Feature
JavaScript,5139,7048,1169.7594791666668,MERGED,13,13,13,1,1,83,False,0,1,1,4854,26,1.8072222222222223,Feature
C#,80,125,786.812638888889,MERGED,4295665,456727,11,1,3,180,False,0,1,1,724,4752392,22.156388888888888,Document
TypeScript,4,33,729.1760069444445,MERGED,10,19,3,2,1,178,True,1,1,1,1033,29,0.7622222222222222,Feature
TypeScript,41369,87411,2905.104409722222,CLOSED,1,1,1,0,1,380,True,0,0,0,2275,2,0.31166666666666665,Document
TypeScript,41369,87411,2903.802071759259,CLOSED,0,1,1,1,1,23,False,0,1,1,2190,1,66.20722222222223,Document
Erlang,2054,12122,3759.155011574074,MERGED,7,8,3,0,3,67,True,0,0,0,914,15,45.89055555555556,Document
TypeScript,17,33,685.7093634259259,MERGED,171,525,55,1,16,156,False,0,1,1,1071,696,129.8022222222222,Bug
TypeScript,41369,87411,2904.6742592592595,MERGED,3,82,2,1,2,379,True,0,1,1,2283,85,29.631944444444443,Document
TypeScript,41369,87411,2905.1013425925926,MERGED,1,30,2,1,5,4,False,0,1,1,2907,31,7.8502777777777775,Document
TypeScript,41369,87411,2904.5246527777776,MERGED,0,15,1,3,1,1,False,1,2,1,2555,15,28.191666666666666,Document
TypeScript,41369,87411,2904.8278124999997,MERGED,7,7,3,0,3,8,False,0,0,0,2650,14,3.9730555555555553,Document
Erlang,2054,12122,3761.3553472222225,MERGED,2,2,1,0,1,10,False,0,0,0,1052,4,1.0205555555555557,Document
TypeScript,183,1377,258.3475231481481,MERGED,33,1195,26,5,19,0,False,2,3,2,2028,1228,783.5416666666666,Document
TypeScript,41369,87411,2903.9534143518517,MERGED,1,17,2,8,2,40,False,4,4,2,2909,18,25.15138888888889,Document
TypeScript,41369,87411,2904.500636574074,CLOSED,8746,3389,30,2,7,0,False,0,2,1,2847,12135,0.45805555555555555,Document
TypeScript,41369,87411,2904.4847337962965,MERGED,7,7,1,0,1,552,True,0,0,0,2674,14,0.7527777777777778,Document
Erlang,2054,12122,3760.1017013888886,MERGED,3,7,2,4,1,8,False,3,1,1,1057,10,1.29,Document
Erlang,2054,12122,3760.4744097222224,CLOSED,41,28,5,0,1,967,True,0,0,0,1642,69,717.4997222222222,Document
Erlang,2054,12122,3759.160590277778,MERGED,1,14,1,0,1,286,False,0,0,0,998,15,4.227222222222222,Document
TypeScript,41369,87411,2903.975740740741,CLOSED,1,9,1,1,2,4,False,0,1,1,2479,10,14.7725,Document
TypeScript,41369,87411,2902.5994097222224,MERGED,10,12,5,2,6,1877,True,1,1,1,2429,22,57.780833333333334,Document
Java,171,504,1562.0554861111111,MERGED,1,1,1,0,1,91,True,0,0,0,894,2,162.48,Bug
TypeScript,41369,87411,2903.802893518519,CLOSED,25,22,1,2,3,377,True,1,1,1,2875,47,2.392777777777778,Document
TypeScript,41369,87411,2903.7722569444445,MERGED,2,19,2,0,1,39,False,0,0,0,2970,21,1.5683333333333334,Document
TypeScript,41369,87411,2903.6533680555553,MERGED,1,2,2,0,2,2,False,0,0,0,2935,3,2.1683333333333334,Document
Go,2083,11768,1477.9661342592592,MERGED,6,7,2,0,2,841,True,0,0,0,1879,13,0.14583333333333334,Document
TypeScript,41369,87411,2903.6281365740742,MERGED,2,2,2,0,1,1544,True,0,0,0,2274,4,0.9694444444444444,Document
JavaScript,8844,63474,4041.3510300925923,MERGED,3,94,11,6,6,5,False,3,3,2,3899,97,367.765,Bug
TypeScript,41369,87411,2902.6726041666666,MERGED,7,7,1,3,2,376,True,2,1,1,2538,14,25.788333333333334,Document
C#,80,125,783.8914930555555,MERGED,1,3,1,0,5,175,False,0,0,0,797,4,42.39388888888889,Document
Rust,433,2229,199.4846990740741,MERGED,5,12,1,1,1,73,False,0,1,1,851,17,28.89527777777778,Feature
Go,2083,11768,1477.3345833333333,MERGED,0,173,3,0,1,839,True,0,0,0,2312,173,0.11555555555555555,Document
TypeScript,41369,87411,2901.652476851852,MERGED,44,906,10,7,7,374,True,4,3,1,2244,950,49.99166666666667,Document
HTML,11809,87633,122.6485763888889,CLOSED,0,5,2,0,1,0,False,0,0,0,1072,5,0.6161111111111112,Feature
Java,450,746,4032.9605208333337,MERGED,22,474,16,2,43,9,False,0,2,1,1203,496,579.735,Feature
TypeScript,41369,87411,2902.5865972222223,MERGED,4,4,2,0,1,375,True,0,0,0,2706,8,0.32555555555555554,Document
Python,142,422,2374.123935185185,MERGED,17,18,3,0,1,156,True,0,0,0,1297,35,0.09555555555555556,Feature
Python,19248,70257,2420.784710648148,CLOSED,46,85,5,1,4,244,False,1,0,0,745,131,79.94555555555556,Feature
C#,80,125,787.6350462962963,MERGED,12,32,5,0,20,61,False,0,0,0,972,44,169.23222222222222,Document
TypeScript,41369,87411,2901.7113194444446,MERGED,1,1,1,4,1,0,False,1,3,1,2264,2,18.596666666666668,Document
Go,11875,71337,2655.9315046296297,MERGED,97,151,3,0,1,274,True,0,0,0,2876,248,0.0475,Feature
Go,1835,11245,1694.6453935185184,MERGED,2,2,1,0,1,131,False,0,0,0,999,4,0.15611111111111112,Feature
C#,80,125,787.4994560185186,MERGED,79,26,8,0,14,30,False,0,0,0,1135,105,288.0075,Document
TypeScript,7,6,611.2309259259259,MERGED,16,101,6,1,7,252,False,0,1,1,907,117,143.58555555555554,Document
TypeScript,41369,87411,2900.9289930555556,MERGED,16,70,3,0,2,1540,True,0,0,0,2911,86,0.6491666666666667,Document
Erlang,2054,12122,3756.020486111111,MERGED,8,25,2,0,2,962,True,0,0,0,976,33,3.207222222222222,Document
TypeScript,3989,23860,2793.946261574074,MERGED,1,16,2,2,2,342,True,0,2,1,1127,17,219.86388888888888,Document
TypeScript,41369,87411,2900.424872685185,MERGED,0,2,2,0,3,61,True,0,0,0,2351,2,1.1513888888888888,Document
JavaScript,8844,63474,4045.0253472222225,MERGED,1,161,24,0,2,54,True,0,0,0,4178,162,123.83611111111111,Bug
Python,4515,54977,889.790162037037,CLOSED,0,0,0,0,0,0,False,0,0,0,3512,0,1711.786388888889,Document
TypeScript,41369,87411,2899.7592013888893,MERGED,3,2,2,1,2,1873,True,0,1,1,2542,5,15.291944444444445,Document
Erlang,2054,12122,3762.4159027777782,MERGED,59,264,25,5,1,292,False,2,3,3,1393,323,164.33305555555555,Document
TypeScript,41369,87411,2897.7037847222223,MERGED,1,3,1,0,3,103,False,0,0,0,2275,4,2.5366666666666666,Document
TypeScript,41369,87411,2899.509664351852,MERGED,3,50,2,3,2,38,False,1,2,1,2668,53,6.036388888888889,Document
Python,72,25,1602.821261574074,MERGED,6,6,1,0,1,108,False,0,0,0,1525,12,0.16277777777777777,Document
Python,72,25,1602.7491319444443,MERGED,388,2136,27,0,2,107,False,0,0,0,1453,2524,0.1613888888888889,Document
Erlang,2054,12122,3760.002268518518,MERGED,2,11,3,0,1,31,False,0,0,0,1283,13,220.34333333333333,Document
Erlang,2054,12122,3761.107361111111,MERGED,104,215,7,0,9,68,True,0,0,0,1114,319,165.03972222222222,Document
Erlang,2054,12122,3762.266655092593,MERGED,0,5,1,1,1,71,False,0,1,1,1073,5,116.73055555555555,Document
Python,2407,12180,203.97260416666666,CLOSED,39,71,18,31,31,0,False,13,18,2,10505,110,2831.954166666667,Document
TypeScript,41369,87411,2897.7840046296296,MERGED,23,0,3,0,3,3,False,0,0,0,2380,23,6.906944444444444,Document
TypeScript,3989,23860,2796.5111226851855,CLOSED,1,1,1,4,1,0,False,1,3,2,1182,2,5.420555555555556,Document
C++,2234,23693,2324.0127546296294,MERGED,24,45,13,1,6,195,False,0,1,1,4526,69,76.04416666666667,Feature
TypeScript,3989,23860,2796.097141203704,MERGED,1,1,1,2,1,162,False,0,2,1,1237,2,15.430833333333334,Bug
TypeScript,2071,16638,1201.9257291666665,MERGED,10,35,5,0,8,0,False,0,0,0,3710,45,320.7102777777778,Document
TypeScript,41369,87411,2897.044861111111,MERGED,3,57,4,6,6,1539,True,4,2,1,2750,60,13.814166666666667,Document
Starlark,440,286,457.4647106481482,CLOSED,0,30,2,3,2,0,False,3,0,0,1242,30,0.21583333333333332,Document
C#,80,125,787.8057986111112,MERGED,134,4128,37,0,18,169,False,0,0,0,1071,4262,115.03777777777778,Document
HTML,11809,87633,121.38300925925927,CLOSED,1,1,1,0,2,5,False,0,0,0,992,2,23.545555555555556,Feature
TypeScript,3989,23860,2795.3071064814812,MERGED,0,4,2,2,1,230,True,0,2,1,1572,4,34.40027777777778,Feature
C#,80,125,780.7762268518518,MERGED,0,4,1,0,1,47,True,0,0,0,1978,4,0.1986111111111111,Document
HTML,11809,87633,122.14193287037038,MERGED,1,1,1,0,1,1,False,0,0,0,983,2,0.7111111111111111,Feature
TypeScript,41369,87411,2896.6716087962964,MERGED,2,2,2,0,1,1,False,0,0,0,2398,4,0.8894444444444445,Document
Python,968,6759,22.048819444444444,MERGED,1,1,1,0,1,59,False,0,0,0,1398,2,0.021388888888888888,Feature
Go,421,1654,1475.929386574074,MERGED,344,105,7,0,1,36,False,0,0,0,7103,449,26.642222222222223,Bug
TypeScript,41369,87411,2895.7734027777774,MERGED,4,17,3,5,3,21,False,2,3,2,2532,21,20.569444444444443,Document
TypeScript,41369,87411,2895.9536574074077,CLOSED,2,5,1,3,1,370,True,1,2,1,2282,7,11.906944444444445,Document
C++,2234,23693,2323.061712962963,MERGED,584,190,35,2,6,193,False,1,1,1,4928,774,48.22555555555556,Feature
HTML,11809,87633,121.36899305555556,CLOSED,1,1,1,0,1,4,False,0,0,0,1016,2,0.26055555555555554,Feature
Erlang,2054,12122,3762.410023148148,MERGED,1,1,1,0,1,291,False,0,0,0,1110,2,1.3583333333333334,Document
HTML,11809,87633,121.33760416666667,CLOSED,1,1,1,0,1,3,False,0,0,0,975,2,0.03944444444444444,Feature
Erlang,2054,12122,3762.371331018519,MERGED,3,8,2,0,1,290,False,0,0,0,1312,11,0.835,Document
Erlang,2054,12122,3761.9524074074075,MERGED,14,20,2,1,1,222,True,1,0,0,1118,34,0.8077777777777778,Document
Erlang,2054,12122,3762.350636574074,CLOSED,1,6,2,1,1,289,False,1,0,0,1226,7,0.5241666666666667,Document
Python,547,7159,2205.632766203704,MERGED,4,11,5,0,6,210,False,0,0,0,1789,15,0.3461111111111111,Document
Starlark,440,286,455.8911342592592,MERGED,0,6,1,0,1,27,False,0,0,0,1151,6,2.831111111111111,Document
C++,363,552,504.5635648148148,MERGED,32,3,3,0,1,176,False,0,0,0,1466,35,0.8772222222222222,Document
TypeScript,2071,16638,1208.3251273148148,CLOSED,4,25,4,4,1,0,False,2,2,1,3705,29,0.1436111111111111,Document
HTML,11809,87633,120.25738425925925,MERGED,0,5,2,1,1,2,False,1,0,0,1096,5,17.211666666666666,Feature
Erlang,2054,12122,3759.313773148148,MERGED,313,4492,60,2,32,123,False,1,1,1,1340,4805,86.35861111111112,Document
HTML,11809,87633,119.06280092592591,CLOSED,0,1,1,0,1,2,False,0,0,0,1063,1,53.85166666666667,Feature
HTML,11809,87633,119.0569212962963,CLOSED,0,5,1,0,1,0,False,0,0,0,1134,5,53.98861111111111,Feature
HTML,11809,87633,119.09391203703704,MERGED,1,7,2,0,2,0,False,0,0,0,1134,8,45.18972222222222,Feature
C++,363,552,504.2347685185185,MERGED,94,92,6,0,1,174,False,0,0,0,1479,186,0.9888888888888889,Document
Vue,0,1,213.40170138888888,MERGED,189,242,8,2,1,110,True,1,1,1,6572,431,18.10638888888889,Bug
C++,363,552,504.0406712962963,MERGED,66,67,11,0,1,173,False,0,0,0,1657,133,1.0272222222222223,Document
TypeScript,3392,2334,935.1071759259258,MERGED,14,23,2,1,2,609,False,0,1,1,1509,37,1.9066666666666667,Bug
TypeScript,4,33,729.6642361111111,MERGED,10,11,1,2,1,550,True,1,1,1,1523,21,0.043333333333333335,Bug
TypeScript,3392,2334,935.0059490740741,MERGED,1,3,1,2,1,328,False,0,2,1,1374,4,2.026388888888889,Bug
TypeScript,4,33,729.6123611111111,MERGED,1,13,3,2,1,549,True,1,1,1,1273,14,0.5641666666666667,Feature
C++,363,552,503.43574074074075,MERGED,34,10,4,0,1,171,False,0,0,0,1688,44,12.830833333333333,Document
Erlang,2054,12122,3759.9147222222223,MERGED,14,18,13,0,3,323,True,0,0,0,1201,32,3.2066666666666666,Document
Python,72,25,1601.9433680555555,MERGED,470,975,9,0,15,72,False,0,0,0,7636,1445,714.8463888888889,Bug
TypeScript,4,33,729.4411805555555,MERGED,1,1,1,2,1,548,True,1,1,1,1059,2,0.22416666666666665,Feature
Erlang,2054,12122,3760.1890625,CLOSED,2,2,1,0,1,9,False,0,0,0,1082,4,27.845833333333335,Document
TypeScript,4,33,729.3822916666667,MERGED,65,88,3,1,5,348,False,0,1,1,1571,153,0.08416666666666667,Feature
TypeScript,4,33,729.3101736111112,MERGED,2,2,1,0,1,133,False,0,0,0,1100,4,0.23444444444444446,Document
C++,2234,23693,2321.8778356481484,MERGED,0,6,1,1,1,508,False,0,1,1,1414,6,0.2536111111111111,Document
TypeScript,4,33,729.2609837962963,MERGED,2,13,2,2,2,545,True,1,1,1,1344,15,0.6263888888888889,Bug
TypeScript,4,33,729.1180787037038,MERGED,1,1,1,2,1,544,True,1,1,1,1238,2,0.058333333333333334,Feature
Starlark,440,286,455.9946412037037,MERGED,2,4,1,0,10,2,False,0,0,0,1904,6,283.5127777777778,Bug
C++,363,552,503.30275462962965,MERGED,5,1,1,0,1,169,False,0,0,0,1279,6,0.7480555555555556,Document
Erlang,2054,12122,3759.124386574074,MERGED,3,119,8,1,4,133,False,0,1,1,1341,122,48.26222222222222,Document
TypeScript,41369,87411,2904.5904976851853,MERGED,3,41,2,1,10,63,True,0,1,1,3268,44,70.25805555555556,Document
HTML,11809,87633,119.06025462962963,CLOSED,0,1,1,0,1,1,False,0,0,0,1154,1,0.01361111111111111,Feature
Erlang,2054,12122,3760.0238425925927,MERGED,30,82,6,0,5,966,True,0,0,0,1278,112,3.9255555555555555,Document
Erlang,2054,12122,3759.839027777778,MERGED,9,30,1,0,1,474,False,0,0,0,1157,39,1.7802777777777778,Document
Starlark,440,286,457.9861226851852,MERGED,0,157,3,3,6,0,False,3,0,0,2656,157,643.3327777777778,Feature
C++,363,552,503.05277777777775,MERGED,19,66,8,1,4,168,False,0,1,1,5122,85,6.741944444444444,Document
Erlang,2054,12122,3759.1961458333335,MERGED,3,11,6,0,3,964,True,0,0,0,1117,14,22.240277777777777,Document
TypeScript,4,33,728.0811342592592,MERGED,2,2,1,2,1,177,True,1,1,1,1252,4,0.05527777777777778,Bug
JavaScript,5139,7048,1170.6103587962964,MERGED,167,295,7,2,6,99,False,1,1,1,5777,462,101.04527777777778,Document
Erlang,2054,12122,3759.0792592592593,MERGED,6,10,4,1,1,221,True,1,0,0,1201,16,6.116388888888889,Document
C#,80,125,784.7929050925926,MERGED,1,1,1,0,3,29,False,0,0,0,1043,2,68.9775,Document
F#,33,60,2218.26712962963,MERGED,18,66,1,0,1,15,True,0,0,0,6868,84,41.53777777777778,Bug
Erlang,2054,12122,3758.9925462962965,CLOSED,3,17,4,0,2,132,False,0,0,0,1026,20,3.1430555555555557,Document
TypeScript,216,520,1658.2340162037037,MERGED,134,881,44,2,8,154,False,1,1,1,1172,1015,285.6125,Feature
Python,19248,70257,2420.8009027777775,CLOSED,206,62,6,3,4,245,False,1,2,2,1035,268,112.46916666666667,Bug
Erlang,2054,12122,3756.1635532407404,MERGED,13,21,5,0,3,285,False,0,0,0,1024,34,76.7161111111111,Document
Go,3,15,838.9970023148148,MERGED,7,28,3,7,2,12,False,2,5,1,1573,35,1.73,Document
TypeScript,41369,87411,2903.5376041666664,MERGED,15,5,1,0,1,1878,True,0,0,0,3425,20,2.0005555555555556,Document
Starlark,440,286,457.4784143518518,MERGED,0,30,2,1,1,2,False,1,0,0,1893,30,108.48972222222223,Document
C#,80,125,780.7317013888888,MERGED,84,167,22,1,9,168,False,1,0,0,1027,251,143.93055555555554,Document
C#,80,125,779.7114236111111,MERGED,37,47,1,0,1,157,False,0,0,0,5066,84,160.89083333333335,Document
JavaScript,5139,7048,1170.8217824074075,MERGED,38,35,7,1,1,72,False,0,1,1,6430,73,0.12111111111111111,Document
C#,80,125,779.9587499999999,MERGED,29,47,2,1,8,172,False,0,1,1,1514,76,158.33,Document
TypeScript,41369,87411,2901.510555555555,MERGED,1,1943,11,0,4,1541,True,0,0,0,3098,1944,1.8547222222222222,Document
JavaScript,5139,7048,1168.9118402777779,MERGED,66,390,10,2,7,0,False,0,2,2,1255,456,62.672222222222224,Bug
Erlang,2054,12122,3761.2781712962965,MERGED,30,1956,29,1,2,288,False,1,0,0,1605,1986,146.96944444444443,Document
TypeScript,4,33,729.4286226851851,MERGED,352,457,13,1,12,135,False,0,1,1,1992,809,147.58555555555554,Document
TypeScript,41369,87411,2901.6112152777782,MERGED,2,16,2,0,2,62,True,0,0,0,3335,18,1.1030555555555555,Document
Go,11875,71337,2655.8691435185187,MERGED,16,520,13,0,1,273,True,0,0,0,5179,536,0.19527777777777777,Feature
TypeScript,4,33,730.1853587962963,MERGED,4,11,1,2,2,179,True,1,1,1,1792,15,75.125,Document
JavaScript,5139,7048,1168.909675925926,CLOSED,0,2,1,1,1,82,False,0,1,1,1435,2,0.08694444444444445,Document
TypeScript,41369,87411,2900.932210648148,MERGED,12,6,2,0,1,373,True,0,0,0,4307,18,0.6194444444444445,Document
Starlark,440,286,457.47462962962965,CLOSED,0,30,2,0,3,1,False,0,0,0,1740,30,0.014722222222222222,Document
TypeScript,41369,87411,2900.7907638888887,MERGED,1,11,2,1,2,1876,True,0,1,1,3265,12,4.0025,Document
TypeScript,41369,87411,2900.4865509259257,MERGED,77,75,4,0,2,551,True,0,0,0,3459,152,0.6897222222222222,Document
Rust,433,2229,195.3736458333333,MERGED,3,12,3,1,3,559,False,0,1,1,1504,15,30.474722222222223,Bug
Python,19248,70257,2419.850451388889,CLOSED,3,62,5,1,1,128,False,1,0,0,5105,65,6.391111111111111,Document
Python,4515,54977,890.608587962963,MERGED,1,613,3,1,20,78,True,1,0,0,3351,614,1241.9647222222222,Document
C++,363,552,503.55749999999995,MERGED,4,15,4,0,4,172,False,0,0,0,2150,19,80.58222222222223,Document
Starlark,440,286,456.69722222222225,MERGED,3,6,1,0,1,35,False,0,0,0,1717,9,0.2875,Bug
Starlark,440,286,456.5954398148148,MERGED,25,20,1,0,1,33,False,0,0,0,2284,45,2.7555555555555555,Document
TypeScript,41369,87411,2897.8520717592596,MERGED,13,117,2,7,3,0,False,3,4,2,3955,130,62.12222222222222,Document
C,5529,39699,25.888206018518517,MERGED,4,37,1,0,1,12,True,0,0,0,2222,41,2.9008333333333334,Feature
C#,80,125,787.8416087962963,MERGED,60,90,5,0,3,48,True,0,0,0,1905,150,66.09944444444444,Document
TypeScript,0,0,113.79174768518517,CLOSED,186,176,10,0,6,10,False,0,0,0,8856,362,314.30694444444447,Feature
C++,363,552,504.3063541666667,MERGED,0,278,2,0,1,175,False,0,0,0,1852,278,2.9458333333333333,Document
TypeScript,3392,2334,934.9670833333333,MERGED,3,7,2,1,1,69,False,0,1,1,1895,10,3.2733333333333334,Feature
JavaScript,9664,43889,3623.2876273148145,MERGED,2,2,1,1,1,0,False,0,1,1,1797,4,41.33083333333333,Bug
TypeScript,4,33,729.4294560185185,MERGED,32,38,3,1,1,136,False,0,1,1,1691,70,0.08861111111111111,Feature
TypeScript,4,33,729.3561689814815,MERGED,20,45,5,1,3,347,False,0,1,1,2237,65,0.505,Feature
TypeScript,4,33,729.323587962963,MERGED,3,3,1,1,2,134,False,0,1,1,1760,6,0.034166666666666665,Feature
TypeScript,4,33,729.2758680555556,MERGED,30,21,5,2,3,546,True,1,1,1,2074,51,1.2591666666666668,Bug
TypeScript,3706,54073,1324.3302662037038,MERGED,59,45,2,0,1,26,True,0,0,0,2045,104,0.5022222222222222,Feature
TypeScript,3706,54073,1324.2443171296297,MERGED,3183,3473,3,0,1,25,True,0,0,0,2225,6656,2.4883333333333333,Bug
TypeScript,7045,76149,2587.526712962963,MERGED,10,1107,10,5,1,86,False,0,5,2,4256,1117,0.5336111111111111,Document
C++,2234,23693,2317.0328472222222,MERGED,14,6,4,2,11,275,False,0,2,2,1932,20,163.17472222222221,Feature
Erlang,2054,12122,3760.079918981481,MERGED,3,54,5,0,1,287,False,0,0,0,1794,57,0.7680555555555556,Document
TypeScript,41369,87411,2896.5955902777782,MERGED,10,77,6,2,4,37,False,1,1,1,3368,87,21.791944444444443,Document
JavaScript,9664,43889,3623.081990740741,MERGED,3,0,1,0,1,239,True,0,0,0,1909,3,0.044444444444444446,Feature
TypeScript,4,33,728.1536111111112,MERGED,2,5,1,2,2,542,True,1,1,1,1575,7,1.5375,Bug
F#,153,337,2886.716979166667,MERGED,331,627,8,3,10,22,False,2,1,1,9569,958,97.15138888888889,Document
Erlang,2054,12122,3756.111145833333,MERGED,292,639,21,3,1,284,False,2,1,1,1569,931,103.38305555555556,Document
Rust,433,2229,200.6237152777778,MERGED,4,10,1,0,1,75,False,0,0,0,1887,14,0.6147222222222222,Feature
Starlark,440,286,457.8209606481482,MERGED,49,67,20,1,15,41,False,0,1,1,3197,116,238.96722222222223,Document
Go,3,15,839.086550925926,MERGED,1,2,1,1,1,10,False,1,0,0,1731,3,0.029444444444444443,Document
TypeScript,4,33,722.3027777777778,MERGED,204,396,22,2,21,171,True,1,1,1,2121,600,138.4311111111111,Bug
Starlark,440,286,457.2152430555555,MERGED,0,196,2,0,4,20,False,0,0,0,2816,196,253.45166666666665,Feature
JavaScript,8844,63474,4045.3922222222222,MERGED,10,272,14,0,7,155,True,0,0,0,5503,282,114.96388888888889,Feature
C#,80,125,786.7629282407407,MERGED,40,200,15,0,28,179,False,0,0,0,2340,240,285.3961111111111,Document
C#,80,125,784.9312731481482,MERGED,27,34,5,0,12,178,False,0,0,0,2415,61,350.87388888888887,Document
TypeScript,3989,23860,2792.9105092592595,MERGED,3,3,1,2,2,161,False,0,2,1,2176,6,274.37166666666667,Document
